ID#,Date,Head,RCPT,Narration,Receipt,Payment
1027,18-12-2022,Church Feast - Collection,316,Carol income,6713,0
1028,18-12-2022,Repair & Maintenance,689,25 feet metal to mechine house,0,1200
1029,18-12-2022,Repair & Maintenance,690,Vehicle fare for bringing metal,0,600
1030,18-12-2022,Repair & Maintenance,691,Vehicle fare for bringing brick to Mechine house,0,250
1031,18-12-2022,STATIONARY,692,For buying gas lighter,0,100
1032,18-12-2022,STATIONARY,693,Sugar 5 Kg,0,195
1033,18-12-2022,Repair & Maintenance,694,2 sacks cement,0,924
1034,18-12-2022,Repair & Maintenance,695,Vehicle fare to sojan,0,600
1035,18-12-2022,Repair & Maintenance,696,Given to workers for the maintaince works of the Mechine house,0,1800
1036,18-12-2022,Travelling Expense,698,PETROL,0,500
1037,19-12-2022,Church Feast - Collection,317,Carol income,5880,0
1038,19-12-2022,Church Feast - Expenses,738,For buying crackers,0,925
1039,19-12-2022,Church Feast - Expenses,739,For buying sweets,0,1140
1040,20-12-2022,Funeral Offerings(C),303,Kuzhikkanam from the funeral of pulickal Joy,500,0
1041,20-12-2022,Funeral Offerings(C),304,Esthi - pulickal joy,100,0
1042,20-12-2022,Sale of Old Things,305,Sand - Funeral of pulickal Joy,1000,0
1043,20-12-2022,Church Feast - Collection,318,Carol income,4468,0
1044,20-12-2022,Church Feast - Expenses,741,Nasic doll,0,1500
1045,20-12-2022,Church Feast - Expenses,742,Generator diesel,0,4000
1046,21-12-2022,bank s/b withdrawal,306,Withdrawal from bank,20000,0
1047,21-12-2022,Repair & Maintenance,699,Given to Jose for pouring herbicide in the church premises,0,800
1048,21-12-2022,Repair & Maintenance,700,For buying lock for the gate of thottiplav plantation,0,60
1049,21-12-2022,Rev. Fr. Vicar,701,Allowance to Fr,0,7000
1050,21-12-2022,Electricity Charges,703,ELECTRICITY - Church,0,3603
1051,21-12-2022,Repair & Maintenance,704,For buying axo blade,0,170
1052,21-12-2022,Repair & Maintenance,705,"Given to Hanan hotel for buying milk, tea and snakes - (overall )",0,2120
1053,22-12-2022,Repair & Maintenance,702,For washing and painting the church,0,2500
1054,22-12-2022,STATIONARY,706,For buying glass,0,156
1055,22-12-2022,STATIONARY,707,For buying stationary items,0,90
1056,22-12-2022,STATIONARY,708,For buying voucher and application book,0,460
1057,23-12-2022,Donation & Gifts-Income(C),307,From Thonikkuzhiyil Isabella,500,0
1058,23-12-2022,Church Feast - Collection,320,Given from Joseph Madathipparampil for Christmas cake,1000,0
1059,23-12-2022,Church Feast - Collection,321,From justin mannor,1000,0
1060,23-12-2022,Church Feast - Collection,322,From shoby kozhikottu for buying crakers,7000,0
1061,23-12-2022,Repair & Maintenance,709,Vehicle fare for bringing soil to the Mechine house,0,250
1062,23-12-2022,Repair & Maintenance,710,Given to Kizhakkekkara Aneesh for painting parish hall,0,8000
1063,23-12-2022,Repair & Maintenance,711,Parish hall cleaning,0,500
1064,23-12-2022,Repair & Maintenance,712,Given to puthenkudilil George for Mechine house works at church plantation,0,850
1065,23-12-2022,Travelling Expense,713,PETROL,0,300
1066,23-12-2022,STATIONARY,714,Manorama news paper (July to December),0,1600
1067,23-12-2022,SOUTH INDIAN BANK PALA,715,Given to manoharan for welding works at Mechine house at church plantation,25000,0
1068,23-12-2022,Repair & Maintenance,715,Given to manoharan for welding works at Mechine house at church plantation,0,25000
1069,23-12-2022,Repair & Maintenance,716,For washing parish hall and other rooms,0,2000
1070,23-12-2022,Repair & Maintenance,717,"For bringing Saw dust, metal and sand",0,250
1071,23-12-2022,Repair & Maintenance,718,For buying tester,0,40
1072,23-12-2022,STATIONARY,719,Deepika news paper (July to December),0,1600
1073,23-12-2022,Church Feast - Expenses,744,For buying crakers,0,6860
1074,24-12-2022,Repair & Maintenance,720,Given to shibu for electric works,0,300
1075,24-12-2022,Church Feast - Expenses,721,TA to fater for confession on Christmas day,0,1000
1076,24-12-2022,Church Feast - Expenses,722,Food for priests and judges of Christmas crib competition,0,350
1077,24-12-2022,Church Feast - Expenses,732,Christmas crib expenses,0,2455
1078,24-12-2022,Church Feast - Expenses,743,For buying christmas cakes Marble (40 kg),0,7200
1079,24-12-2022,Church Feast - Expenses,750,For buying crakers,0,4000
1080,25-12-2022,Offerings for Daily Expense(C),308,Nithya chilav,4926,0
1081,25-12-2022,Travelling Expense,723,Given to fr christo thayil as TA for the holy mass on Christmas day,0,1500
1082,27-12-2022,Sunday School Expense,724,For buying gifts on children's day,0,500
1083,29-12-2022,Miscellaneous Expenses,725,Donation for bible convention,0,3000
1084,29-12-2022,Travelling Expense,726,PETROL,0,400
1085,30-12-2022,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",309,Nercha - Church,5958,0
1086,30-12-2022,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",310,Nercha - Kavumkandam Kurishupalli,2967,0
1087,30-12-2022,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",311,Nercha - Unnimishiha kurishupalli,881,0
1088,30-12-2022,Repair & Maintenance,727,For buying metal for Mechine house,0,310
1089,30-12-2022,Repair & Maintenance,728,For buying electric products,0,6300
1090,30-12-2022,Repair & Maintenance,729,For buying paint products from Thoppil shop,0,10000
1091,30-12-2022,Repair & Maintenance,730,Given to paint shops,0,7400
1092,31-12-2022,SOUTH INDIAN BANK PALA,312,Bank intrest,0,177
1093,31-12-2022,Bank Interest/ Other Interest Received (C),312,Bank intrest,177,0
1094,31-12-2022,bank s/b withdrawal,313,Withdrawal from bank,15000,0
1095,31-12-2022,Holy Chidhood,323,Income from Kudumba sahaya nidhi cover,13000,0
1096,31-12-2022,Donation & Gifts-Income(C),324,Donation,4830,0
1097,31-12-2022,Miscellaneous Expenses,731,For buyung 11 Marriage jubilee memanto,0,6500
1098,31-12-2022,Rev. Fr. Vicar,745,Allowance to Fr,0,8000
1099,31-12-2022,Accountant,746,Accountant allowance,0,3000
1100,31-12-2022,Sacristian,747,Sacristian allowance,0,7000
1101,31-12-2022,Sweeper,748,Sweeper allowance,0,4500
1102,31-12-2022,Advance to Agriculture Account,749,To agricultural account,0,18000
1103,01-01-2023,Holy Chidhood,325,Income from Kudumba sahaya nidhi cover (2nd time),1400,0
1104,01-01-2023,Offerings for Daily Expense(C),326,Nithya chilav,2933,0
1105,01-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",327,Lelam -ethakkula,210,0
1106,01-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",328,Lelam - 1 bottle milk,100,0
1107,01-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",329,Lelam -ethakkula,200,0
1108,01-01-2023,Sunday School Expense,751,Milk and snakes to Sunday School (6 times),0,684
1109,01-01-2023,Miscellaneous Expenses,752,Food to Wedding jubilee celebration,0,2760
1110,03-01-2023,SOUTH INDIAN BANK PALA,330,FD for best alter boy and girl returns,0,40000
1111,03-01-2023,FD Best Alter boy and girl,330,FD for best alter boy and girl returns,40000,0
1112,03-01-2023,Bank Interest/ Other Interest Received (C),331,Bank interest,953,0
1113,03-01-2023,"Wine,Candle, Host, ,Incense Etc.",753,Osthi,0,590
1114,03-01-2023,"Wine,Candle, Host, ,Incense Etc.",754,For buying candles,0,710
1115,03-01-2023,Travelling Expense,755,PETROL,0,400
1116,03-01-2023,bank s/b withdrawal,756,Bank SB deposit,40000,0
1117,03-01-2023,bank s/b withdrawal,756,Bank SB deposit,0,40000
1118,03-01-2023,Sunday School Expense,757,Given for scholarship,0,953
1119,04-01-2023,Donation/Offering for Special Purposes(C),332,Agricultural collection lelam income,400,0
1120,04-01-2023,STATIONARY,758,For taking photostat of the volunteers list,0,25
1121,04-01-2023,Repair & Maintenance,759,For welding offertory box(sosthrakazhcha),0,100
1122,04-01-2023,Church Feast - Expenses,760,Given as food to untie Christmas crib and Christmas star,0,240
1123,05-01-2023,Repair & Maintenance,761,For cutting the grass in the old church premises,0,700
1124,05-01-2023,Church Feast - Expenses,762,Food for taking off the Christmas crib,0,265
1125,06-01-2023,Sale of Old Things,333,From hawker for old things in the church,1000,0
1126,06-01-2023,Bank Interest/ Other Interest Received (C),334,Bank intrest (kvm),1017,0
1127,06-01-2023,Bank Interest/ Other Interest Received (C),335,Bank intrest - alter boys& girls deposit,492,0
1128,06-01-2023,Donation/Offering for Special Purposes(C),336,Given from peedikamala Josekutty for air cooler,10000,0
1129,06-01-2023,Donation/Offering for Special Purposes(C),337,Given from padinjarayil Jojo for buying carpet,5000,0
1130,06-01-2023,STATIONARY,763,For buying 3 lamps,0,30
1131,06-01-2023,Church Feast - Expenses,764,TA for travelling to melukavu for getting sanctions for mikes in the church feast,0,250
1132,06-01-2023,Machinery & Equipments,765,For Air cooler,0,8500
1133,06-01-2023,Repair & Maintenance,766,For buying switch board for air cooler,0,340
1134,06-01-2023,Travelling Expense,767,PETROL,0,500
1135,07-01-2023,PARISH DIRECTORY,338,PARISH DIRECTORY - Sajeev chacko Thayil,350,0
1136,07-01-2023,PARISH DIRECTORY,339,PARISH DIRECTORY - Jins Thekkemadathil,350,0
1137,07-01-2023,Marriage Offerings (Passaram)(C),340,Pasaram from marriage - peedikamalayil Nimisha,4000,0
1138,07-01-2023,Default Fee Received(C),341,parihara pizha,250,0
1139,07-01-2023,Donation/Offering for Special Purposes(C),342,Given from Thengumpallil raju,700,0
1140,07-01-2023,Donation & Gifts-Income(C),343,Donation from Kozhikottu tony,2000,0
1141,07-01-2023,SOUTH INDIAN BANK PALA,345,Advance from agricultural account,0,32182
1142,07-01-2023,Advance from Agriculture Account,345,Advance from agricultural account,32182,0
1143,07-01-2023,SOUTH INDIAN BANK PALA,768,"For buying holy cross, kaasa etc",7000,0
1144,07-01-2023,Church Articles & Vestments,768,"For buying holy cross, kaasa etc",0,7000
1145,07-01-2023,Church Articles & Vestments,769,Given for polishing church vestments,0,5000
1146,08-01-2023,Offerings for Daily Expense(C),344,Nithya chilav,1865,0
1147,11-01-2023,Sunday School Expense,771,Gifts to Sunday school,0,800
1148,11-01-2023,Travelling Expense,772,PETROL,0,400
1149,12-01-2023,"Adima, Kazhunu, Mudi etc.(C)",346,Pushpam - 1349×30,40470,0
1150,12-01-2023,"Adima, Kazhunu, Mudi etc.(C)",347,Kazhunnu - 907×30,27210,0
1151,12-01-2023,"Adima, Kazhunu, Mudi etc.(C)",348,Mudi - 142 × 30,4260,0
1152,12-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",349,Festival thara vadaka,1000,0
1153,12-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",350,Nercha,24147,0
1154,12-01-2023,SOUTH INDIAN BANK PALA,773,For buying carpet,4600,0
1155,12-01-2023,Repair & Maintenance,773,For buying carpet,0,4600
1156,12-01-2023,Miscellaneous Expenses,774,Lunch for shalom channel persons,0,540
1157,13-01-2023,Sale of Old Things,351,Sale of previous wine bottle(9),18,0
1158,13-01-2023,bank s/b withdrawal,352,Withdrawal from bank,100000,0
1159,13-01-2023,CHARITY,775,Given to Thundiyil Jose (Injured due to falling at the festival time),0,5000
1160,13-01-2023,Miscellaneous Expenses,776,TA for seeing jose and to go to the bishop house,0,240
1161,13-01-2023,"Wine,Candle, Host, ,Incense Etc.",777,Wine 10 bottle,0,1500
1162,13-01-2023,Bible Sunday,778,Bible Sunday,0,2000
1163,13-01-2023,Pala Caritas,779,For Pala caritas,0,3000
1164,13-01-2023,Mission Syro Malabar (Preshithavaram),780,Syro malabar mission,0,2000
1165,13-01-2023,Holy Chidhood,781,Kudumba sahaya nidhi cover to the diocese,0,13000
1166,13-01-2023,Travelling Expense,782,"PETROL - pala, cherpunkal",0,600
1167,13-01-2023,Repair & Maintenance,783,For buying 2 plants,0,200
1168,13-01-2023,Loans & Advances-Paid,784,Loans paid to vicar,0,10000
1169,14-01-2023,Sunday School Expense,785,Tea and snacks to Sunday school,0,464
1170,15-01-2023,Offerings for Daily Expense(C),353,Nithya chilav,2092,0
1171,15-01-2023,Miscellaneous Expenses,786,"Coffee, boli, milk to church meeting (kammatti)",0,759
1172,15-01-2023,Loans & Advances-Paid,787,Loans paid to vicar,0,10000
1173,17-01-2023,Parish Hall Charges Collected(C),354,Kozhikottu biju - Parish hall charges,5000,0
1174,17-01-2023,Electricity Charges,788,ELECTRICITY - Church,0,5607
1175,17-01-2023,Electricity Charges,789,ELECTRICITY - unnimishiha kurishupalli,0,252
1176,17-01-2023,Repair & Maintenance,790,For buying electric products,0,7790
1177,18-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",355,Kavumkandam kurishupalli nercha varavu,2595,0
1178,18-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",356,Nercha - Unnimishiha kurishupalli,420,0
1179,18-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",357,Note streak( nottumala),250,0
1180,18-01-2023,Loans & Advances-Paid,791,Loans paid to vicar,0,10000
1181,21-01-2023,SOUTH INDIAN BANK PALA,792,Bank SB deposit,0,14000
1182,21-01-2023,SOUTH INDIAN BANK PALA,793,"2020-2021, 2021-2022 audit fees",14000,0
1183,21-01-2023,Legal & Audit Fees,793,"2020-2021, 2021-2022 audit fees",0,14000
1184,21-01-2023,Repair & Maintenance,794,Plumping items,0,37
1185,21-01-2023,Electricity Charges,795,kavumkandam kurishupalli - electricity charges,0,220
1186,21-01-2023,STATIONARY,796,Photostat of agricultural collection list,0,48
1187,21-01-2023,STATIONARY,797,"Paper, pin",0,35
1188,21-01-2023,SOUTH INDIAN BANK PALA,798,Bank charges,5,0
1189,21-01-2023,Bank Charges,798,Bank charges,0,5
1190,21-01-2023,Loans & Advances-Paid,799,Loans paid to vicar,0,10000
1191,22-01-2023,Offerings for Daily Expense(C),358,Nithya chilav,2910,0
1192,22-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",359,Lelam - kozhi,410,0
1193,22-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",360,Lelam - Tapioca,60,0
1194,22-01-2023,Loans & Advances-Paid,800,Loans paid to vicar,0,10000
1195,24-01-2023,Travelling Expense,801,Petrol - Thodupuzha for searching kuttaima varshikam trophy,0,500
1196,25-01-2023,Donation/Offering for Special Purposes(C),361,Given from biju njallayil for parish hall painting,10000,0
1197,25-01-2023,STATIONARY,802,For buying stationary items,0,930
1198,25-01-2023,Loans & Advances-Paid,803,Loans paid to vicar,0,10000
1199,25-01-2023,Rev. Fr. Vicar,804,Allowance to Fr,0,7000
1200,26-01-2023,Loans & Advances-Paid,805,Loans paid to vicar,0,8000
1201,26-01-2023,Repair & Maintenance,816,"Tap, tape etc",0,510
1202,26-01-2023,STATIONARY,817,ACCOUNT BOOK,0,90
1203,27-01-2023,Loans & Advances-Paid,806,Loans paid to vicar,0,5000
1204,27-01-2023,STATIONARY,807,For buying Paper flag for kuttaima varshikam,0,3400
1205,28-01-2023,Tomb-Fees-Collected(C),362,Thalananickal thankachan for family tomb,10000,0
1206,28-01-2023,Sale of Old Things,363,Sale of wax,1000,0
1207,28-01-2023,STATIONARY,808,For printing flux for the Solemn Profession of a sister from njallayil family,0,600
1208,28-01-2023,Repair & Maintenance,809,For buying coir,0,30
1209,28-01-2023,Repair & Maintenance,812,Given to shibu for electric works,0,300
1210,28-01-2023,Miscellaneous Income(C),813,"Petrol - Thodupuzha f, pala for kuttaima varshikam",0,440
1211,28-01-2023,Travelling Expense,814,PETROL,0,500
1212,28-01-2023,Loans & Advances-Paid,815,Loans paid to vicar,0,8000
1213,29-01-2023,Offerings for Daily Expense(C),364,Nithya chilav,2904,0
1214,29-01-2023,STATIONARY,810,For photo memanto,0,600
1215,29-01-2023,Loans & Advances-Paid,811,Loans paid to vicar,0,5000
1216,29-01-2023,Repair & Maintenance,818,Generator diesel,0,2500
1217,29-01-2023,Loans & Advances-Paid,819,Loans paid to vicar,0,8000
1218,30-01-2023,Candle Offerings(C),365,Thirippanam,230,0
1219,30-01-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",366,Kudumba sahaya nidhi cover - 3rd,1150,0
1220,30-01-2023,Donation/Offering for Special Purposes(C),367,Agricultural collection 3rd collection,1700,0
1221,30-01-2023,"Adima, Kazhunu, Mudi etc.(C)",820,Festival kazhunnu vihitham to accountant,0,1500
1222,30-01-2023,"Adima, Kazhunu, Mudi etc.(C)",821,Festival kazhunnu vihitham to sacristan,0,2134
1223,31-01-2023,Rev. Fr. Vicar,822,Allowance to Fr,0,8000
1224,31-01-2023,Accountant,823,Accountant allowance,0,3000
1225,31-01-2023,Sacristian,824,Sacristian allowance,0,7000
1226,31-01-2023,Sweeper,825,Sweeper allowance,0,4500
1227,31-01-2023,Loans & Advances-Paid,826,Loans paid to vicar,0,6000
1228,31-01-2023,Advance to Agriculture Account,827,To agricultural account,0,51000
1229,01-02-2023,Funeral Offerings(C),368,Valyath Kunjuvarkey - kuzhikkanam,500,0
1230,01-02-2023,Funeral Offerings(C),369,Esthi - kunjuvarkey,100,0
1231,01-02-2023,Sale of Old Things,370,Sand for mruthasamskaram,1000,0
1232,01-02-2023,bank s/b withdrawal,371,Withdrawal from bank(04/01/2022),10000,0
1233,01-02-2023,Donation/Offering for Special Purposes(C),374,From Pallath Shaji for First prize kudumba kuttaima varshikam,10000,0
1234,01-02-2023,Donation/Offering for Special Purposes(C),375,From V D devasia for 2nd prize trophy kudumba kuttaima varshikam,7000,0
1235,01-02-2023,Donation/Offering for Special Purposes(C),376,From Thayil pappachan for 3rd prize trophy kudumba kuttaima varahikam,5000,0
1236,01-02-2023,Donation/Offering for Special Purposes(C),377,From mandapathikkunnel mary,2500,0
1237,01-02-2023,Donation/Offering for Special Purposes(C),378,From kozhikottu (karottupurakkal ) Josukutty,3000,0
1238,01-02-2023,Donation/Offering for Special Purposes(C),379,Mambarampil ruffings ramapuram,1500,0
1239,01-02-2023,Donation/Offering for Special Purposes(C),380,Roshny metal kollappalli,1000,0
1240,01-02-2023,Donation/Offering for Special Purposes(C),381,Thoppil hardwares kollappalli,500,0
1241,01-02-2023,Donation/Offering for Special Purposes(C),382,Mersy kollappalli,500,0
1242,01-02-2023,Donation/Offering for Special Purposes(C),383,Santhosh thachukulath kavumkandam,2000,0
1243,01-02-2023,Donation/Offering for Special Purposes(C),384,Pala paints,1000,0
1244,01-02-2023,Donation/Offering for Special Purposes(C),385,Prince vattakkunnel pala,500,0
1245,01-02-2023,Donation/Offering for Special Purposes(C),422,Donation from shalimar metal arcade Thodupuzha,2200,0
1246,01-02-2023,Donation/Offering for Special Purposes(C),423,Innocent international pala,5000,0
1247,01-02-2023,Donation/Offering for Special Purposes(C),424,Pulchadi grpup Kavumkandam,1500,0
1248,01-02-2023,Church Feast - Expenses,869,For buying first set Trophies,0,9675
1249,01-02-2023,Church Feast - Expenses,870,For buying second set of trophies,0,9460
1250,01-02-2023,Church Feast - Expenses,871,For buying third set of trophies,0,8070
1251,01-02-2023,Church Feast - Expenses,872,For printing flex of kuttaima varshikam,0,1400
1252,01-02-2023,Church Feast - Expenses,873,For printing notice,0,1900
1253,02-02-2023,Electricity Charges,828,ELECTRICITY - Church,0,5200
1254,02-02-2023,Church Feast - Expenses,874,For buying 11 memantos,0,6500
1255,02-02-2023,Church Feast - Expenses,875,For buying ballons,0,540
1256,03-02-2023,SOUTH INDIAN BANK PALA,372,Given from saji chirappurathel for buying podium stand,0,15800
1257,03-02-2023,Donation/Offering for Special Purposes(C),372,Given from saji chirappurathel for buying podium stand,15800,0
1258,03-02-2023,Donation/Offering for Special Purposes(C),373,Given from saji chirappurathel for buying podium stand,5200,0
1259,03-02-2023,Repair & Maintenance,829,For buying gas cylinder,0,1100
1260,03-02-2023,STATIONARY,830,For taking photostat,0,108
1261,03-02-2023,SOUTH INDIAN BANK PALA,831,For buying podium stand,15800,0
1262,03-02-2023,Donation/Offering for Special Purposes(C),831,For buying podium stand,0,15800
1263,03-02-2023,STATIONARY,832,STATIONARY,0,260
1264,03-02-2023,Sunday School Expense,833,Milk,0,56
1265,03-02-2023,Repair & Maintenance,834,Given to shibu for electric works,0,2000
1266,03-02-2023,Church Feast - Expenses,876,For buying sweets,0,2110
1267,03-02-2023,Church Feast - Expenses,877,For buying 14 shals(9+5),0,1865
1268,03-02-2023,Church Feast - Expenses,878,For buying kuttaima gifts,0,1317
1269,03-02-2023,Church Feast - Expenses,879,"For buying plate, glass",0,1850
1270,03-02-2023,Church Feast - Expenses,900,"For going to Chethimattam, Thodupuzha, Pala",0,500
1271,03-02-2023,Church Feast - Expenses,901,TA for going to Thodupuzha,0,200
1272,04-02-2023,Sunday School Expense,835,Food,0,100
1273,04-02-2023,STATIONARY,836,For buying bakery items,0,180
1274,04-02-2023,Church Feast - Expenses,880,For buying stationary items,0,4820
1275,04-02-2023,Church Feast - Expenses,881,For doing printing works on trophies,0,2300
1276,04-02-2023,Church Feast - Expenses,882,For buying plastic coir,0,250
1277,04-02-2023,Church Feast - Expenses,883,For buyimg ribbon,0,200
1278,04-02-2023,Church Feast - Expenses,902,Petrol fare for bringing trophies from Thodupuzha and Pala,0,500
1279,05-02-2023,Donation/Offering for Special Purposes(C),386,Kuttiama varshikam - ward 1,1200,0
1280,05-02-2023,Donation/Offering for Special Purposes(C),387,Kuttaima varshikam - ward 2,1800,0
1281,05-02-2023,Donation/Offering for Special Purposes(C),388,Kuttaima varshikam - ward 3,2600,0
1282,05-02-2023,Donation/Offering for Special Purposes(C),389,Kuttaima varshikam - ward 4,2200,0
1283,05-02-2023,Donation/Offering for Special Purposes(C),390,Kuttaima varshikam - ward 5,3400,0
1284,05-02-2023,Donation/Offering for Special Purposes(C),391,Kuttaima varshikam - ward 6,2600,0
1285,05-02-2023,Donation/Offering for Special Purposes(C),392,Kuttaima varshikam - ward 7,3100,0
1286,05-02-2023,Donation/Offering for Special Purposes(C),393,Kuttaima varshikam - ward 8,4000,0
1287,05-02-2023,Donation/Offering for Special Purposes(C),394,Kuttaima varshikam - ward 9,2400,0
1288,05-02-2023,Donation/Offering for Special Purposes(C),395,Kuttaima varshikam - ward 10,2600,0
1289,05-02-2023,Donation/Offering for Special Purposes(C),396,Kuttiama varshikam - ward 11,4000,0
1290,05-02-2023,Donation/Offering for Special Purposes(C),397,Kuttiama varshikam - ward 12,1000,0
1291,05-02-2023,Donation/Offering for Special Purposes(C),398,Kuttiama varshikam - ward 13,1600,0
1292,05-02-2023,Donation/Offering for Special Purposes(C),399,Kuttiama varshikam - ward 14,3600,0
1293,05-02-2023,Offerings for Daily Expense(C),400,Nithya chilav,3557,0
1294,05-02-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",401,Paal lelam,70,0
1295,05-02-2023,Repair & Maintenance,837,Given to rohit for generator maintenance,0,200
1296,05-02-2023,Repair & Maintenance,838,For painting St. Alphonsa statue,0,1500
1297,05-02-2023,Church Feast - Expenses,886,For buying beef (Advance),0,10000
1298,05-02-2023,Church Feast - Expenses,887,Diesel fare for buying beef,0,510
1299,05-02-2023,Church Feast - Expenses,888,For buying beef,0,8150
1300,05-02-2023,Church Feast - Expenses,889,For buying kallappam from bharananganam,0,4125
1301,05-02-2023,Church Feast - Expenses,890,For buying kallappam from neloor hotel,0,6750
1302,05-02-2023,Church Feast - Expenses,891,For buying ribbon,0,25
1303,05-02-2023,Church Feast - Expenses,897,TA to 3 judges for Kuttaima varahikam program competition,0,3000
1304,05-02-2023,Church Feast - Expenses,898,For buying milk,0,840
1305,05-02-2023,Church Feast - Expenses,903,For taking photostat,0,120
1306,05-02-2023,Church Feast - Expenses,904,For buying vegetables and 2 case water,0,270
1307,05-02-2023,Church Feast - Expenses,905,Given to mariasadhanam as curtain rent,0,1000
1308,05-02-2023,Church Feast - Expenses,906,For buyimg stationary items,0,476
1309,05-02-2023,Church Feast - Expenses,907,Recording fare for Kavumkandam Church anthem,0,7000
1310,06-02-2023,Church Feast - Expenses,884,For buying trophy memanto,0,6500
1311,06-02-2023,Church Feast - Expenses,885,For buying safety pin and badge,0,330
1312,06-02-2023,Church Feast - Expenses,892,Given to sound system,0,6000
1313,06-02-2023,Church Feast - Expenses,893,Given to Emmanuel kozhikottu as Alter boys award,0,500
1314,06-02-2023,Church Feast - Expenses,894,Given to Ann maria Tenamackal as Alter girl award,0,500
1315,06-02-2023,Church Feast - Expenses,895,For cleaning parish hall premises,0,500
1316,07-02-2023,Telephone & Postage,839,MOBILE RECHARGE,0,482
1317,07-02-2023,CHARITY,842,Medical aid for kummeniyil Aalise,0,2500
1318,07-02-2023,Telephone & Postage,843,MOBILE RECHARGE,0,530
1319,07-02-2023,Church Feast - Expenses,844,Thermocole bought on 1-12,0,140
1320,07-02-2023,Church Feast - Expenses,845,Chrismas star bought on 1-12,0,90
1321,07-02-2023,Church Feast - Expenses,908,For buying fevicol,0,30
1322,08-02-2023,Repair & Maintenance,841,For buying new generator battery,0,6200
1323,08-02-2023,Church Feast - Expenses,896,For buying Ethakka Bolly,0,1800
1324,12-02-2023,Offerings for Daily Expense(C),402,Nithya chilav,3039,0
1325,15-02-2023,Repair & Maintenance,840,For fitting window for the thottiplav Mechine house,0,2200
1326,16-02-2023,Travelling Expense,846,PETROL,0,400
1327,16-02-2023,STATIONARY,847,For buying stationary items,0,1020
1328,16-02-2023,Miscellaneous Expenses,848,For printing flex of 12 died persons from the parish,0,1000
1329,17-02-2023,STATIONARY,849,For buying battery for clock,0,20
1330,17-02-2023,Church Feast - Expenses,899,For taking DTP,0,350
1331,19-02-2023,Offerings for Daily Expense(C),403,Nithya chilav,2681,0
1332,20-02-2023,Repair & Maintenance,850,For buying refrigerator stand,0,250
1333,22-02-2023,Sale of Old Things,415,Acry sadhanangal vittuvarav,330,0
1334,23-02-2023,STATIONARY,851,For buying Plain cover,0,360
1335,23-02-2023,Travelling Expense,852,PETROL,0,500
1336,23-02-2023,STATIONARY,853,Photostat,0,12
1337,24-02-2023,Donation/Offering for Special Purposes(C),404,From Thomas kumbalankal for steel utensils,2000,0
1338,24-02-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",409,Coconut lelam,230,0
1339,24-02-2023,STATIONARY,854,Photostat,0,35
1340,24-02-2023,Rev. Fr. Vicar,855,Allowance to Fr,0,7000
1341,24-02-2023,STATIONARY,857,For bbuying steel utensils,0,4000
1342,25-02-2023,Donation from Diocese for Charity Works,416,Given from dioceses as medical aid to vettukattil rosamma,2500,0
1343,25-02-2023,PARISH DIRECTORY,417,Johny Thkkancheril for parish directory,350,0
1344,25-02-2023,Parish Hall Charges Collected(C),418,Parish hall charges from Raju Thengumpallil,6000,0
1345,25-02-2023,Travelling Expense,858,PETROL,0,400
1346,25-02-2023,Donation from the Diocese Disbursed,859,Given from dioceses as medical aid to vettukattil rosamma,0,2500
1347,26-02-2023,Offerings for Daily Expense(C),405,Nithya chilav,2985,0
1348,26-02-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",406,Nercha - Unnimishiha kurishupalli,1352,0
1349,26-02-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",407,Nercha - Kavumkandam Kurishupalli,3068,0
1350,26-02-2023,"Offerings, Auction, Bhandaram etc-(Nercha)(C)",408,Nercha - Church,7603,0
1351,26-02-2023,Parish Hall Charges Collected(C),410,Parish hall charges - muringayil Johny,10000,0
1352,26-02-2023,Charges from Church Articles,411,Video charge - muringayil Johny,500,0
1353,26-02-2023,Charges from Church Articles,412,Generator - muringayil Johny,500,0
1354,26-02-2023,Default Fee Received(C),413,parihara pizha,250,0
1355,26-02-2023,Marriage Offerings (Passaram)(C),414,Passaram - muringayil Johny,3000,0
1356,27-02-2023,Electricity Charges,860,ELECTRICITY - unnimishiha kurishupalli,0,260
1357,27-02-2023,Miscellaneous Income(C),861,TA for buying a table from Anthinad,0,400
1358,27-02-2023,STATIONARY,862,Photostat,0,35
